"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 03, 2017","12.2900","12.4300","12.5400","11.7800","319.51K","-1.13%"
"Oct 04, 2017","11.7900","12.2900","12.3900","11.7800","244.00K","-4.07%"
"Oct 05, 2017","11.9100","11.7900","12.0800","11.5100","248.20K","1.02%"
"Oct 06, 2017","12.3300","11.9100","12.4100","11.9000","186.28K","3.53%"
"Oct 07, 2017","12.3700","12.3300","12.5500","12.0400","208.31K","0.32%"
"Oct 08, 2017","12.1100","12.3700","12.5800","12.1100","214.02K","-2.10%"
"Oct 09, 2017","11.4300","12.1100","12.1700","10.9400","360.18K","-5.62%"
"Oct 10, 2017","11.4100","11.4300","11.6900","11.2600","267.40K","-0.17%"
"Oct 11, 2017","11.4500","11.4100","11.5300","11.2700","188.99K","0.35%"
"Oct 12, 2017","11.7300","11.4500","11.9700","11.3500","451.27K","2.45%"
"Oct 13, 2017","12.0500","11.7300","12.3900","11.3100","674.82K","2.73%"
"Oct 14, 2017","12.1900","12.0500","12.5000","11.8700","276.87K","1.16%"
"Oct 15, 2017","11.9600","12.1900","12.4800","11.5400","297.97K","-1.89%"
"Oct 16, 2017","11.9300","11.9600","12.1900","11.8100","255.20K","-0.25%"
"Oct 17, 2017","11.8600","11.9300","12.4900","11.6000","429.16K","-0.59%"
"Oct 18, 2017","11.4500","11.8500","11.8500","10.6600","409.26K","-3.46%"
"Oct 19, 2017","11.2900","11.4500","11.5100","11.1200","200.08K","-1.40%"
"Oct 20, 2017","11.1200","11.2900","11.4600","11.1000","240.86K","-1.51%"
"Oct 21, 2017","10.8400","11.0900","11.2600","10.6400","195.16K","-2.52%"
"Oct 22, 2017","10.6700","10.8400","11.1800","10.5000","197.54K","-1.57%"
"Oct 23, 2017","10.0500","10.6600","10.6600","9.6600","675.74K","-5.81%"
"Oct 24, 2017","10.4400","10.0500","11.0700","9.6100","548.90K","3.88%"
"Oct 25, 2017","10.4700","10.4400","10.5700","10.1200","242.03K","0.29%"
"Oct 26, 2017","10.3500","10.4700","10.6500","10.2700","146.94K","-1.15%"
"Oct 27, 2017","10.2800","10.3800","10.6100","9.8000","483.59K","-0.68%"
"Oct 28, 2017","10.3800","10.2900","10.4900","9.9700","221.48K","0.97%"
"Oct 29, 2017","10.8300","10.3700","11.0900","10.3700","438.02K","4.34%"
"Oct 30, 2017","10.8000","10.8300","10.9900","10.7200","161.96K","-0.28%"
"Oct 31, 2017","10.5200","10.8100","10.8800","10.5100","252.28K","-2.59%"
"Nov 01, 2017","10.1100","10.5000","10.6100","10.1100","377.69K","-3.90%"
"Nov 02, 2017","10.0300","10.1100","10.2400","9.4300","553.08K","-0.79%"
"Nov 03, 2017","12.4900","9.9800","12.5600","9.9500","1.43M","24.53%"
"Nov 04, 2017","11.7700","12.3400","12.5100","11.2700","1.00M","-5.76%"
"Nov 05, 2017","13.1000","11.7700","14.2200","11.5600","2.76M","11.30%"
"Nov 06, 2017","13.8400","13.1000","15.2400","12.9400","2.64M","5.65%"
"Nov 07, 2017","13.5200","13.8400","14.6800","13.1500","1.07M","-2.31%"
"Nov 08, 2017","13.9000","13.5100","14.2000","13.4500","892.04K","2.81%"
"Nov 09, 2017","14.0400","13.8900","14.5100","13.7700","830.89K","1.01%"
"Nov 10, 2017","14.3900","14.0400","15.3700","13.5100","2.08M","2.49%"
"Nov 11, 2017","19.1900","14.3900","19.4300","14.3200","3.67M","33.36%"
"Nov 12, 2017","14.6700","19.1900","21.3500","14.4500","3.51M","-23.55%"
"Nov 13, 2017","15.8500","14.6700","16.3700","14.1100","1.53M","8.04%"
"Nov 14, 2017","17.3700","15.8500","18.4200","15.8300","1.99M","9.59%"
"Nov 15, 2017","17.1400","17.3700","17.8200","16.5500","726.72K","-1.32%"
"Nov 16, 2017","16.8400","17.1400","17.1900","16.1100","902.71K","-1.75%"
"Nov 17, 2017","17.1000","16.8400","17.6900","16.4800","958.03K","1.54%"
"Nov 18, 2017","17.6200","17.1000","18.1700","16.7300","864.27K","3.04%"
"Nov 19, 2017","17.9700","17.6100","18.1300","17.5000","576.21K","1.99%"
"Nov 20, 2017","18.4800","17.9700","18.8700","17.9100","803.78K","2.84%"
"Nov 21, 2017","17.6600","18.4800","18.6800","17.0700","890.23K","-4.44%"
"Nov 22, 2017","17.9800","17.6600","18.1700","17.6000","420.30K","1.81%"
"Nov 23, 2017","17.9800","17.9800","18.7900","17.6100","887.63K","0.00%"
"Nov 24, 2017","21.0100","17.9800","21.2400","17.6100","1.30M","16.85%"
"Nov 25, 2017","21.3100","21.0000","22.6200","19.9800","1.64M","1.43%"
"Nov 26, 2017","21.6400","21.3100","21.8500","20.6300","298.35K","1.55%"
"Nov 27, 2017","24.6900","21.6500","25.7400","20.8900","2.12M","14.09%"
"Nov 28, 2017","31.4200","24.6900","32.7900","24.5400","3.09M","27.26%"
"Nov 29, 2017","24.2800","31.4100","31.6900","22.5000","2.80M","-22.72%"
"Nov 30, 2017","26.1000","24.2800","27.0800","21.6600","2.12M","7.50%"
"Dec 01, 2017","29.6400","26.1000","30.1700","24.1800","1.68M","13.56%"
"Dec 02, 2017","28.8900","29.6200","30.7100","28.1300","1.05M","-2.53%"
"Dec 03, 2017","28.9300","28.8900","30.8800","27.7100","1.02M","0.14%"
"Dec 04, 2017","29.2500","28.9300","29.6500","27.4700","619.43K","1.11%"
"Dec 05, 2017","28.0100","29.2400","29.3600","27.8100","811.06K","-4.24%"
"Dec 06, 2017","24.9500","27.9800","28.1700","23.8500","1.41M","-10.92%"
"Dec 07, 2017","23.3200","24.9500","27.2800","23.1700","1.40M","-6.53%"
"Dec 08, 2017","27.5800","23.3100","27.6400","22.1300","1.96M","18.27%"
"Dec 09, 2017","27.5100","27.5800","31.1900","24.8000","2.50M","-0.25%"
"Dec 10, 2017","25.2700","27.5100","27.7500","23.3500","1.44M","-8.14%"
"Dec 11, 2017","26.6400","25.2700","28.4900","25.2300","1.52M","5.42%"
"Dec 12, 2017","29.2000","26.6400","31.9000","26.5800","2.59M","9.61%"
"Dec 13, 2017","29.0000","29.2000","33.2900","26.4700","3.00M","-0.68%"
"Dec 14, 2017","31.3000","28.9900","33.5800","28.7900","2.24M","7.93%"
"Dec 15, 2017","31.4600","31.3000","32.2000","27.2300","2.04M","0.51%"
"Dec 16, 2017","33.7600","31.4600","37.5700","30.3000","3.30M","7.31%"
"Dec 17, 2017","34.0200","33.7600","35.8000","33.3500","1.28M","0.77%"
"Dec 18, 2017","38.0400","34.0200","40.8700","31.3400","3.38M","11.82%"
"Dec 19, 2017","37.4000","38.0600","42.9600","35.8800","3.37M","-1.68%"
"Dec 20, 2017","38.9300","37.4000","41.3300","34.2000","2.64M","4.09%"
"Dec 21, 2017","36.9700","38.9400","42.6500","35.2800","2.08M","-5.03%"
