"Date","Price","Open","High","Low","Vol.","Change %"
"May 12, 2017","0.9811","0.9725","0.9928","0.9601","34.44K","0.88%"
"May 13, 2017","0.9778","0.9811","0.9857","0.9560","29.36K","-0.34%"
"May 14, 2017","0.9800","0.9778","0.9886","0.9615","82.51K","0.22%"
"May 15, 2017","0.9773","0.9800","0.9920","0.9722","88.55K","-0.28%"
"May 16, 2017","0.9897","0.9773","0.9898","0.9700","53.56K","1.27%"
"May 17, 2017","0.9766","0.9897","0.9897","0.9702","23.83K","-1.32%"
"May 18, 2017","0.9799","0.9766","0.9868","0.9703","24.74K","0.34%"
"May 19, 2017","0.9983","0.9799","0.9983","0.9706","234.10K","1.88%"
"May 20, 2017","0.9900","0.9983","0.9990","0.9801","200.80K","-0.83%"
"May 21, 2017","0.9956","0.9900","1.0000","0.9770","129.30K","0.57%"
"May 22, 2017","1.0000","0.9956","1.0000","0.9768","309.60K","0.44%"
"May 23, 2017","0.9990","1.0000","1.0200","0.9827","206.72K","-0.10%"
"May 24, 2017","1.0100","0.9990","1.0200","0.9801","387.87K","1.10%"
"May 25, 2017","1.0000","1.0100","1.0700","0.9840","182.73K","-0.99%"
"May 26, 2017","1.0200","1.0000","1.0500","1.0000","205.32K","2.00%"
"May 27, 2017","1.0000","1.0200","1.0500","1.0000","258.25K","-1.96%"
"May 28, 2017","1.0000","1.0000","1.0400","1.0000","293.18K","0.00%"
"May 29, 2017","1.0400","1.0000","1.0400","1.0000","259.80K","4.00%"
"May 30, 2017","1.0200","1.0400","1.0400","1.0100","451.24K","-1.92%"
"May 31, 2017","1.0600","1.0200","1.0700","1.0000","311.73K","3.92%"
"Jun 01, 2017","1.0400","1.0600","1.0600","1.0100","316.04K","-1.89%"
"Jun 02, 2017","1.0300","1.0400","1.0600","1.0300","178.30K","-0.96%"
"Jun 03, 2017","1.0300","1.0300","1.0500","1.0100","203.33K","0.00%"
"Jun 04, 2017","1.0200","1.0300","1.0500","1.0200","121.69K","-0.97%"
"Jun 05, 2017","1.0200","1.0200","1.0300","1.0200","139.63K","0.00%"
"Jun 06, 2017","1.0100","1.0200","1.0400","1.0100","332.98K","-0.98%"
"Jun 07, 2017","1.0200","1.0100","1.0200","1.0100","269.60K","0.99%"
"Jun 08, 2017","1.0100","1.0200","1.0200","1.0000","260.08K","-0.98%"
"Jun 09, 2017","1.0000","1.0100","1.0100","0.9990","229.01K","-0.99%"
"Jun 10, 2017","1.0000","1.0000","1.0100","0.9995","292.68K","0.00%"
"Jun 11, 2017","0.9951","1.0000","1.0100","0.9840","197.30K","-0.49%"
